product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,2,Slightly disappointed,"Their connectivity is very poor. On playing piano from mobile, the sound comes with a delay of 1 second.",Siliguri,12 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Very good product 👍,Mirganj,12 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Very nice,Malappuram,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Very poor,Very bad product. Don't buy this product..,Jagtial District,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,good quality,Kunnathur,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Worth the money,Is product is the best,Bengaluru,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,2,Slightly disappointed,Bad product,New Delhi,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Very nice,Ratnagiri,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Guys this product is the best,Nashik,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Ok,Madurai,13 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,Good,Budaun,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Good,Darbhanga District,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Ok Product,Bengaluru,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Good,Bengaluru,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Just okay,Everything is good but its magnetic property is very poor.the earbuds doesn't have magnetic property as the ear buds never attached with each other.,Indore,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Good Product,Bhiwadi,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Nice product 👍👍,Bengaluru,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Osm,Barkakana,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Nice,Saran,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,According to price product is very good.,Allahabad District,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Very good headphones,Jamtara District,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,All okayGood product 👍,Chennai,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,This product is good... battery use only 2days.... backup 40 hours.....  The product best of value for money...,Balrampur District,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Really Nice,Very good,Faridabad,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,"Super, amazing",New Delhi,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Ok good product,Bengaluru,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,Very nice,Prayagraj,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,It doesn't look cheap. Sound quality is good in this prince range.,New Delhi,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Ok,Bengaluru,14 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Very nice good,Madurai District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Very good,Mahbubnagar,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,Nice product,Katihar District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Nice product in this range,Rohtas District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Ok,Rajpur Sonarpur,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,very nice good,Prakasam District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worthless,Never buy this !!,Thane,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Absolute rubbish!,Poor qly,Ghaziabad,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Not good products,Darbhanga District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,This is good neckband and bass is also good,Gaya District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Saund no good,Saran District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,Super sound quality,Cuddalore District,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Good product,Ramjibanpur,15 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Nice itam,Bhiwadi,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Superb product 🥰✌️ thank you Flipkart ❤️,Guskara,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Very good quality... so beautiful sound.. thank u filpkart..,Kolkata,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Very Good Product... Sound is very sweet...,Kolkata,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Very poor,Sound quality is very not good ..,Bhubaneswar,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,Good product value for money,Darbhanga,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Good quality sound ❤.....,New Delhi,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Good.. Product.. value for money... High bass.. and good build quality but not fix in my ear...😂,Baihar,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Bheri good Bahut Badly hee,Ysr District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Must buy!,Good product,Paschim Medinipur District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worthless,Very bad,Nashik,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Unsatisfactory,Bad product waste money,Saligao,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Horrible,Bad quality product... 😡,Nadia District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Useless product,"Useless, didn't last even 3 months properly.",Bharuch District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,I AM VERY HAPPY WITH THIS ITEM.,Jasidih,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Need to improve battery backup,Mysore District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Terrible product,Very bad productDestroyed in one montthBoth 2 buds are damaged,Kasaragod,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Nice,Purba Medinipur District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Best,Ambedkar Nagar District,16 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Good product 👍 love it,Ghaziabad,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Very nice,Calangute,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Nice pic,Hingoli,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,"Good one,,",Jangipur,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Good,Purba Bardhaman District,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Good,Kosamba,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Good product.,Khordha,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Very nice praduct,Loni Kalbhor,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Terrible product,Very poor,Pune,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Very nice products,Kheda,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,2,Could be way better,Waste of money. I bought this Product on Dec 22. Last month one side speaker not working. Now both are not working.,Kooraikundu,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Good quality,Nalbari District,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Did not meet expectations,After one month right side sound gone,Dharwad,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Really good product,Madhepura District,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Highly recommended,Osm every boys do buy guys save money,Nellimarla,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Awesome bass,Thrissur,17 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,So beautiful and lovely s sound,Gobardanga,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Could be way better,Verry verry not bassed this product,Uppala,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Nice product,Kalyan,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Bass super,Surat,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Super,Thrissur,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Nice sound🔊 very good Betty Bekcup,Bhojpur District,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,So best this is very very useful,Kampil,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Good product,Kurnool District,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Good product 👍,Banka,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,very nice clear soundhd base sound good profmancenice battray bacup,Gurugram,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Product is very good👍,Korba,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,I am writing this review after using it for a month.In this price point it is a worthy product.1. Battery backup is good which can last long upto 2-3 days on moderate use. On heavy usage it can run entire day.2. Mic quality is nice it cancels the background noise.3. Speakers are also good.,Loni,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,Super quality,Srikakulam District,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Nice product but charge runs out quickly...,Sambalpur,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Very good Bluetooth,Munger,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Super,Farakka Barrage Township,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Nice product,Nice,Chapra,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Horrible,Worst product 👎👎 👎 wast of money 😡😠😠😡🤬😡😡😠😠😠😠😠😡😡😡,Jodhpur,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Worth the money,Like this 👌,Bagaha,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Nice,Hanumana,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Awesome,Waluj Midc,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Good,Thrissur District,18 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,It is best quality,Khordha District,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Magnetic problem,Butibori Midc,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,Nice and beautiful,West Karbi Anglong District,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Nice product,Jind,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Ok,Baharagora,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worst experience ever!,Sorry,Pune,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Awesome,Super,Birbhum,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Unsatisfactory,Automatic Disconnect,Bankura,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Very poor,This product is not good,Shahjahanpur,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Good 👍,Sambalpur District,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Magnificent,Padmapur,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Nice product,Bharatpur,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Must buy!,It's good. Go for it guys.,Barasat,19 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Just okay,Calling time very loud sound,Gopalganj,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,THIS PRODUCT IS AMAZING QUALITY MY OTHER FRIENDS ARE ALSO BUYING AND THE Delivery BOY WAS VERY GOOD,Harirampur,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Good 👍,Gaya District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Must buy!,Super👌👌👌 super,Guntur District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Very nice headphone design and better backup good,Kottayam District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,This product was beautiful,Ballia District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Very nice,Surat District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Wonderful,At this price its a steal deal ..go for it .,Shimla,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Good product super sound and quality 5 star,Puducherry,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,I am so happy with this product.. awesome 😍. thanks to Flipkart.,Rohtak Division,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,nice,Solan,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,Excellent quality,Mehatpur,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Worst n sound quality is very poor,Ghazipur District,20 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,I loved it so much 💖,Atmakur,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worst experience ever!,Produced not good,Mumbai,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Absolute rubbish!,Worst product...,Lakarka,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Not recommended at all,Poor,New Delhi,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Really Nice,"The product is good, the sound quality is fair, not very satisfactory but the product is ok according to the price😄",Medinipur,21 days ago,0,1
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Super,Manesar,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good quality product,Best quality,Bihiya,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Not working charging,Giridih,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,2,Not good,Worst Power back-up charging time is more then 1 hour,Tiruchirappalli,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Unsatisfactory,It is not worth of money because after 2 months of use it get die and never on again....,Gorakhpur District,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Don't waste your money,Very bad product,Dahanu,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Nice,Not bad 😔,Golaghat,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Good product 👍,Chakdaha,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Terrible product,Don't like,Bengaluru,21 days ago,0,0
ACCG5DM87AEVFJPJ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Must buy!,Awesome 🤩,Kolkata,21 days ago,0,0
